"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SkillRequirementHistory","Skill Requirement History","Field","Changed Field","picklist",255,false,"[]",,false,false,,"[""Created."",""Feed event"",""Individual Merged"",""Owner (Accepted)"",""Owner (Assignment)"",""Record locked."",""Record unlocked."",""Required For"",""Skill Level"",""Skill Required""]",false
"SkillRequirementHistory","Skill Requirement History","OldValue","Old Value","anyType",255,true,"[]",,false,false,,"[]",false
"SkillRequirementHistory","Skill Requirement History","NewValue","New Value","anyType",255,true,"[]",,false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"Solution","Solution","Id","Solution ID","id",18,false,"[]",,false,false,,"[]",false
"Solution","Solution","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","SolutionNumber","Solution Number","string",30,false,"[]",,false,false,,"[]",false
"Solution","Solution","SolutionName","Title","string",255,false,"[]",,false,true,,"[]",false
"Solution","Solution","IsPublished","Public","boolean",0,false,"[]",,false,true,,"[]",false
"Solution","Solution","IsPublishedInPublicKb","Visible in Public Knowledge Base","boolean",0,false,"[]",,false,true,,"[]",false
"Solution","Solution","Status","Status","picklist",40,false,"[]",,false,true,,"[""Draft"",""Reviewed"",""Duplicate""]",false
"Solution","Solution","IsReviewed","Reviewed","boolean",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","SolutionNote","Description","textarea",32000,true,"[]",,false,true,,"[]",false
"Solution","Solution","OwnerId","Owner ID","reference",18,false,"[""User""]","Owner",false,true,,"[]",false
"Solution","Solution","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"Solution","Solution","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"Solution","Solution","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","TimesUsed","Num Related Cases","int",0,false,"[]",,false,false,,"[]",false
"Solution","Solution","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"Solution","Solution","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"Solution","Solution","IsHtml","Is Html","boolean",0,false,"[]",,false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SolutionFeed","Solution Feed","Id","Feed Item ID","id",18,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","ParentId","Parent ID","reference",18,false,"[""Solution""]","Parent",false,false,,"[]",false
"SolutionFeed","Solution Feed","Type","Feed Item Type","picklist",40,true,"[]",,false,false,,"[""Tracked Change"",""User Status"",""Text Post"",""Advanced Text Post"",""Link Post"",""Content Post"",""Poll"",""Work.com Thanks"",""Profile Skill Post"",""Dashboard Component Snapshot"",""Approval Post"",""Case Comment Feed"",""Reply Post"",""Email Message Feed"",""Call Log Feed"",""Change Status Feed"",""Attached Article"",""Milestone Event"",""Activity Change"",""Chat Transcript Post"",""Collaboration Group Created"",""Collaboration Group Reactivated"",""Social Post"",""Question Post"",""Facebook Post"",""Basic Template Post"",""Created Record"",""Canvas"",""a""]",false
"SolutionFeed","Solution Feed","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"SolutionFeed","Solution Feed","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","CommentCount","Comment Count","int",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","LikeCount","Like Count","int",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","Title","Title","string",255,true,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","Body","Body","textarea",10000,true,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","LinkUrl","Link Url","url",1000,true,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","IsRichText","Is Rich Text","boolean",0,false,"[]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","RelatedRecordId","Related Record ID","reference",18,true,"[""ContentVersion"",""WorkThanks""]",,false,false,,"[]",false
"SolutionFeed","Solution Feed","InsertedById","InsertedBy ID","reference",18,true,"[""User""]","InsertedBy",false,false,,"[]",false
"SolutionFeed","Solution Feed","BestCommentId","Best Comment ID","reference",18,true,"[""FeedComment""]","BestComment",false,false,,"[]",false
"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"SolutionHistory","Solution History","Id","Solution History ID","id",18,false,"[]",,false,false,,"[]",false
"SolutionHistory","Solution History","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
